item,subject_1,subject_2,measure,correlation
El espejo,sub-111,sub-024,FPRT,0.11471573144474109
El espejo,sub-111,sub-016,FPRT,0.1294264449569836
El espejo,sub-111,sub-112,FPRT,0.28353164610955955
El espejo,sub-111,sub-058,FPRT,0.17563617724813999
El espejo,sub-111,sub-018,FPRT,0.2592698856735158
El espejo,sub-111,sub-048,FPRT,0.29575687075572715
El espejo,sub-111,sub-087,FPRT,0.30966949850958086
El espejo,sub-111,sub-091,FPRT,0.3000890069796697
El espejo,sub-111,sub-083,FPRT,0.27553491281263853
El espejo,sub-111,sub-065,FPRT,0.29682551071068475
El espejo,sub-111,sub-077,FPRT,0.09367860791582522
El espejo,sub-111,sub-039,FPRT,0.22093973088091132
El espejo,sub-111,sub-053,FPRT,0.2186533869342626
El espejo,sub-111,sub-075,FPRT,0.23923809399788748
El espejo,sub-111,sub-060,FPRT,0.25596429502132495
El espejo,sub-111,sub-103,FPRT,0.32012245850113535
El espejo,sub-111,sub-105,FPRT,0.11550617375033848
El espejo,sub-111,sub-064,FPRT,0.254628305201316
El espejo,sub-111,sub-010,FPRT,0.13937976599634078
El espejo,sub-111,sub-034,FPRT,0.16728637301264665
El espejo,sub-111,sub-002,FPRT,0.2825644488613474
El espejo,sub-111,sub-085,FPRT,0.2734007375406663
El espejo,sub-111,sub-021,FPRT,0.09838152774041327
El espejo,sub-111,sub-096,FPRT,0.36360115227472534
El espejo,sub-111,sub-027,FPRT,0.24762842604735052
El espejo,sub-111,sub-006,FPRT,0.260855077715901
El espejo,sub-111,sub-066,FPRT,0.29049585783315013
El espejo,sub-111,sub-101,FPRT,0.2422620725782938
El espejo,sub-111,sub-042,FPRT,0.2095749007951667
El espejo,sub-111,sub-003,FPRT,0.3215053408012965
El espejo,sub-111,sub-107,FPRT,0.17566902455972289
El espejo,sub-111,sub-098,FPRT,0.2517143554012796
El espejo,sub-111,sub-086,FPRT,0.14443065524396556
El espejo,sub-111,sub-013,FPRT,0.2476625810906027
El espejo,sub-111,sub-068,FPRT,0.31227425556839244
El espejo,sub-073,sub-067,FPRT,0.19074269370095512
El espejo,sub-073,sub-054,FPRT,0.16100865364381514
El espejo,sub-073,sub-078,FPRT,0.2503830737272079
El espejo,sub-073,sub-046,FPRT,0.2747049278344018
El espejo,sub-073,sub-097,FPRT,0.3217955926101672
El espejo,sub-073,sub-079,FPRT,0.3132503902295496
El espejo,sub-073,sub-028,FPRT,0.21678806279648724
El espejo,sub-073,sub-089,FPRT,0.2929640134877896
El espejo,sub-073,sub-109,FPRT,0.28381401389358407
El espejo,sub-073,sub-070,FPRT,0.18668150620386476
El espejo,sub-073,sub-111,FPRT,0.27261347310632905
El espejo,sub-073,sub-073,FPRT,1.0
El espejo,sub-073,sub-001,FPRT,0.324821610049537
El espejo,sub-073,sub-095,FPRT,0.312021749703225
El espejo,sub-073,sub-012,FPRT,0.08142271296704597
El espejo,sub-073,sub-052,FPRT,0.2505368439480073
El espejo,sub-073,sub-094,FPRT,0.2068383657189903
El espejo,sub-073,sub-088,FPRT,0.0746860415945705
El espejo,sub-073,sub-044,FPRT,0.3179851622715899
El espejo,sub-073,sub-009,FPRT,0.25482600082834267
El espejo,sub-073,sub-041,FPRT,0.29212577381037813
El espejo,sub-073,sub-024,FPRT,0.1626937140847354
El espejo,sub-073,sub-016,FPRT,0.16542238528360778
El espejo,sub-073,sub-112,FPRT,0.2298495129909893
El espejo,sub-073,sub-058,FPRT,0.28537094585565803
El espejo,sub-073,sub-018,FPRT,0.23937032879675837
El espejo,sub-073,sub-048,FPRT,0.19475539531136524
El espejo,sub-073,sub-087,FPRT,0.31298462703933594
El espejo,sub-073,sub-091,FPRT,0.2097669234362843
El espejo,sub-073,sub-083,FPRT,0.2976104187139093
El espejo,sub-073,sub-065,FPRT,0.28831647854421305
El espejo,sub-073,sub-077,FPRT,0.1760571564793624
El espejo,sub-073,sub-039,FPRT,0.15781069456348648
El espejo,sub-073,sub-053,FPRT,0.16922334520528232
El espejo,sub-073,sub-075,FPRT,0.25636641386500325
El espejo,sub-073,sub-060,FPRT,0.31180353194793115
El espejo,sub-073,sub-103,FPRT,0.2829086041428971
El espejo,sub-073,sub-105,FPRT,0.13793682189666914
El espejo,sub-073,sub-064,FPRT,0.17249229652558884
El espejo,sub-073,sub-010,FPRT,0.10721517672126794
El espejo,sub-073,sub-034,FPRT,0.23233209400457602
El espejo,sub-073,sub-002,FPRT,0.1873185921567267
El espejo,sub-073,sub-085,FPRT,0.2732151075305052
El espejo,sub-073,sub-021,FPRT,0.12734712758995542
El espejo,sub-073,sub-096,FPRT,0.25481760336946707
El espejo,sub-073,sub-027,FPRT,0.19231438254341673
El espejo,sub-073,sub-006,FPRT,0.28184214013963954
El espejo,sub-073,sub-066,FPRT,0.3485353866929127
El espejo,sub-073,sub-101,FPRT,0.23376835537868768
El espejo,sub-073,sub-042,FPRT,0.294901791330797
El espejo,sub-073,sub-003,FPRT,0.28706582762914856
El espejo,sub-073,sub-107,FPRT,0.20565952127016968
El espejo,sub-073,sub-098,FPRT,0.24483616461175078
El espejo,sub-073,sub-086,FPRT,0.12571162735215266
El espejo,sub-073,sub-013,FPRT,0.18940453078785854
El espejo,sub-073,sub-068,FPRT,0.3179572045226991
El espejo,sub-001,sub-067,FPRT,0.2406046662793758
El espejo,sub-001,sub-054,FPRT,0.19795455528141964
El espejo,sub-001,sub-078,FPRT,0.28733814024762855
El espejo,sub-001,sub-046,FPRT,0.36934729844840253
El espejo,sub-001,sub-097,FPRT,0.42751576615130116
El espejo,sub-001,sub-079,FPRT,0.4440585662551706
El espejo,sub-001,sub-028,FPRT,0.3744539565890377
El espejo,sub-001,sub-089,FPRT,0.4435028408530509
El espejo,sub-001,sub-109,FPRT,0.5387690655468054
El espejo,sub-001,sub-070,FPRT,0.19372516663502654
El espejo,sub-001,sub-111,FPRT,0.40111044197662526
El espejo,sub-001,sub-073,FPRT,0.32482161004953697
El espejo,sub-001,sub-001,FPRT,1.0
El espejo,sub-001,sub-095,FPRT,0.45864426989606427
El espejo,sub-001,sub-012,FPRT,0.15233520930445163
El espejo,sub-001,sub-052,FPRT,0.31380342607326106
El espejo,sub-001,sub-094,FPRT,0.28245314392470205
El espejo,sub-001,sub-088,FPRT,0.23582069774076891
El espejo,sub-001,sub-044,FPRT,0.4861426794943386
El espejo,sub-001,sub-009,FPRT,0.3799254086022125
El espejo,sub-001,sub-041,FPRT,0.43821708511672863
El espejo,sub-001,sub-024,FPRT,0.08706575683963412
El espejo,sub-001,sub-016,FPRT,0.2643607186063932
El espejo,sub-001,sub-112,FPRT,0.45864545241875615
El espejo,sub-001,sub-058,FPRT,0.435046765614153
El espejo,sub-001,sub-018,FPRT,0.3030678705927025
El espejo,sub-001,sub-048,FPRT,0.2577779300137715
El espejo,sub-001,sub-087,FPRT,0.3763192161906021
El espejo,sub-001,sub-091,FPRT,0.3614158866532087
El espejo,sub-001,sub-083,FPRT,0.44014369976669143
El espejo,sub-001,sub-065,FPRT,0.38413805785514504
El espejo,sub-001,sub-077,FPRT,0.23946458414324476
El espejo,sub-001,sub-039,FPRT,0.3689427469456175
El espejo,sub-001,sub-053,FPRT,0.23042865551281708
El espejo,sub-001,sub-075,FPRT,0.2318340256032798
El espejo,sub-001,sub-060,FPRT,0.37954997472375407
El espejo,sub-001,sub-103,FPRT,0.381106684495239
El espejo,sub-001,sub-105,FPRT,0.21168708521632243
El espejo,sub-001,sub-064,FPRT,0.34267635021778126
El espejo,sub-001,sub-010,FPRT,0.09683512764874624
El espejo,sub-001,sub-034,FPRT,0.25400727775334153
El espejo,sub-001,sub-002,FPRT,0.3504903024039016
El espejo,sub-001,sub-085,FPRT,0.3546436846976382
El espejo,sub-001,sub-021,FPRT,0.280882120651768
El espejo,sub-001,sub-096,FPRT,0.45178102980444307
El espejo,sub-001,sub-027,FPRT,0.34346247996854656
El espejo,sub-001,sub-006,FPRT,0.43440548898219206
El espejo,sub-001,sub-066,FPRT,0.3387811073460673
El espejo,sub-001,sub-101,FPRT,0.23612524882530697
El espejo,sub-001,sub-042,FPRT,0.4838220723299543
El espejo,sub-001,sub-003,FPRT,0.4592938632381802
El espejo,sub-001,sub-107,FPRT,0.33735320149372516
El espejo,sub-001,sub-098,FPRT,0.3312439322270551
El espejo,sub-001,sub-086,FPRT,0.11594599098767255
El espejo,sub-001,sub-013,FPRT,0.2904785177110812
El espejo,sub-001,sub-068,FPRT,0.3993296850818623
El espejo,sub-095,sub-067,FPRT,0.34281566425931614
El espejo,sub-095,sub-054,FPRT,0.27320268449653967
El espejo,sub-095,sub-078,FPRT,0.36439309288966404
El espejo,sub-095,sub-046,FPRT,0.35361530215905584
El espejo,sub-095,sub-097,FPRT,0.4130072409216759
El espejo,sub-095,sub-079,FPRT,0.5015266932781662
El espejo,sub-095,sub-028,FPRT,0.4193668834155299
El espejo,sub-095,sub-089,FPRT,0.4467985195757726
El espejo,sub-095,sub-109,FPRT,0.5136690104617331
El espejo,sub-095,sub-070,FPRT,0.2131071612260712
El espejo,sub-095,sub-111,FPRT,0.3376103683111911
El espejo,sub-095,sub-073,FPRT,0.312021749703225
El espejo,sub-095,sub-001,FPRT,0.4586442698960642
El espejo,sub-095,sub-095,FPRT,1.0
El espejo,sub-095,sub-012,FPRT,0.17839800838910883
El espejo,sub-095,sub-052,FPRT,0.39544514704229883
El espejo,sub-095,sub-094,FPRT,0.3118734047234304
El espejo,sub-095,sub-088,FPRT,0.16067416529285644
El espejo,sub-095,sub-044,FPRT,0.39922305309554695
El espejo,sub-095,sub-009,FPRT,0.3409899602111744
El espejo,sub-095,sub-041,FPRT,0.4035088160100966
El espejo,sub-095,sub-024,FPRT,0.15598283762743792
El espejo,sub-095,sub-016,FPRT,0.2805973740331424
El espejo,sub-095,sub-112,FPRT,0.3995543418293808
El espejo,sub-095,sub-058,FPRT,0.36875627579526005
El espejo,sub-095,sub-018,FPRT,0.3114575869882379
El espejo,sub-095,sub-048,FPRT,0.3573274423109714
El espejo,sub-095,sub-087,FPRT,0.38425146450206676
El espejo,sub-095,sub-091,FPRT,0.40949800977546896
El espejo,sub-095,sub-083,FPRT,0.44439400617348707
El espejo,sub-095,sub-065,FPRT,0.45353588033451764
El espejo,sub-095,sub-077,FPRT,0.22510652232624512
El espejo,sub-095,sub-039,FPRT,0.34043248542522947
El espejo,sub-095,sub-053,FPRT,0.29540355133071894
El espejo,sub-095,sub-075,FPRT,0.2623604831824551
El espejo,sub-095,sub-060,FPRT,0.4240500032261691
El espejo,sub-095,sub-103,FPRT,0.4533683722259929
El espejo,sub-095,sub-105,FPRT,0.23614530424319044
El espejo,sub-095,sub-064,FPRT,0.34410425131339784
El espejo,sub-095,sub-010,FPRT,0.12423809230924177
El espejo,sub-095,sub-034,FPRT,0.34497822291363905
El espejo,sub-095,sub-002,FPRT,0.35303561361224517
El espejo,sub-095,sub-085,FPRT,0.332191129165683
El espejo,sub-095,sub-021,FPRT,0.30265473345455124
El espejo,sub-095,sub-096,FPRT,0.4624247955761409
El espejo,sub-095,sub-027,FPRT,0.3131577764736403
El espejo,sub-095,sub-006,FPRT,0.43543346637931707
El espejo,sub-095,sub-066,FPRT,0.3882109543875467
El espejo,sub-095,sub-101,FPRT,0.35333900650164946
El espejo,sub-095,sub-042,FPRT,0.3901715996208347
El espejo,sub-095,sub-003,FPRT,0.4682894278079929
El espejo,sub-095,sub-107,FPRT,0.3357370760762516
El espejo,sub-095,sub-098,FPRT,0.38691263905235557
El espejo,sub-095,sub-086,FPRT,0.12477044095057971
El espejo,sub-095,sub-013,FPRT,0.27589248247942644
El espejo,sub-095,sub-068,FPRT,0.42507916331443957
El espejo,sub-012,sub-067,FPRT,0.15965673588401272
El espejo,sub-012,sub-054,FPRT,0.1560951982957908
El espejo,sub-012,sub-078,FPRT,0.10156399315525799
El espejo,sub-012,sub-046,FPRT,0.11650415294172596
El espejo,sub-012,sub-097,FPRT,0.14576320479662952
El espejo,sub-012,sub-079,FPRT,0.2108183977883454
El espejo,sub-012,sub-028,FPRT,0.1469846496010668
El espejo,sub-012,sub-089,FPRT,0.10616975068641368
El espejo,sub-012,sub-109,FPRT,0.19597533984556773
El espejo,sub-012,sub-070,FPRT,0.045293411323314034
El espejo,sub-012,sub-111,FPRT,0.08312579116285715
El espejo,sub-012,sub-073,FPRT,0.08142271296704597
El espejo,sub-012,sub-001,FPRT,0.15233520930445163
El espejo,sub-012,sub-095,FPRT,0.17839800838910883
El espejo,sub-012,sub-012,FPRT,1.0
El espejo,sub-012,sub-052,FPRT,0.06762270839032225
El espejo,sub-012,sub-094,FPRT,0.14288615117080689
El espejo,sub-012,sub-088,FPRT,0.16218323471562335
El espejo,sub-012,sub-044,FPRT,0.1769663824376861
El espejo,sub-012,sub-009,FPRT,0.09721182788262757
El espejo,sub-012,sub-041,FPRT,0.08025607207875186
El espejo,sub-012,sub-024,FPRT,0.05806948187881105
El espejo,sub-012,sub-016,FPRT,0.12840850463071635
El espejo,sub-012,sub-112,FPRT,0.1563524791697203
El espejo,sub-012,sub-058,FPRT,0.13526046783306367
El espejo,sub-012,sub-018,FPRT,0.11902660940259255
El espejo,sub-012,sub-048,FPRT,0.05621520496019263
El espejo,sub-012,sub-087,FPRT,0.1334812109789557
El espejo,sub-012,sub-091,FPRT,0.14524129531373478
El espejo,sub-012,sub-083,FPRT,0.22475690181234562
El espejo,sub-012,sub-065,FPRT,0.17211277832044447
El espejo,sub-012,sub-077,FPRT,0.11859005719150277
El espejo,sub-012,sub-039,FPRT,0.17611483041653053
El espejo,sub-012,sub-053,FPRT,0.17664529923667938
El espejo,sub-012,sub-075,FPRT,0.060093808338292705
El espejo,sub-012,sub-060,FPRT,0.19722058311673626
El espejo,sub-012,sub-103,FPRT,0.14123396478027422
El espejo,sub-012,sub-105,FPRT,0.05515815345615197
El espejo,sub-012,sub-064,FPRT,0.13898741853623095
El espejo,sub-012,sub-010,FPRT,0.05451092807172931
El espejo,sub-012,sub-034,FPRT,0.1161652681910164
El espejo,sub-012,sub-002,FPRT,0.1382900047409886
El espejo,sub-012,sub-085,FPRT,0.1082630766360511
El espejo,sub-012,sub-021,FPRT,0.20368917476554774
El espejo,sub-012,sub-096,FPRT,0.17241610105294308
El espejo,sub-012,sub-027,FPRT,0.21898657818163292
El espejo,sub-012,sub-006,FPRT,0.2187177558637637
El espejo,sub-012,sub-066,FPRT,0.10241300500226151
El espejo,sub-012,sub-101,FPRT,0.11168203115063453
El espejo,sub-012,sub-042,FPRT,0.18088180225232442
El espejo,sub-012,sub-003,FPRT,0.14359416803599717
El espejo,sub-012,sub-107,FPRT,0.18517426826743671
El espejo,sub-012,sub-098,FPRT,0.15300669864475108
El espejo,sub-012,sub-086,FPRT,0.07374951087324162
El espejo,sub-012,sub-013,FPRT,0.07958033827273643
El espejo,sub-012,sub-068,FPRT,0.09651356707109349
El espejo,sub-052,sub-067,FPRT,0.2517952225802403
El espejo,sub-052,sub-054,FPRT,0.27734370363579397
El espejo,sub-052,sub-078,FPRT,0.32086270629949576
El espejo,sub-052,sub-046,FPRT,0.22901690268142777
El espejo,sub-052,sub-097,FPRT,0.273172259311656
El espejo,sub-052,sub-079,FPRT,0.28845091112390386
El espejo,sub-052,sub-028,FPRT,0.31419810810562776
El espejo,sub-052,sub-089,FPRT,0.2424954031315795
El espejo,sub-052,sub-109,FPRT,0.34547910802434345
El espejo,sub-052,sub-070,FPRT,0.2441538580180967
El espejo,sub-052,sub-111,FPRT,0.29896150534184507
El espejo,sub-052,sub-073,FPRT,0.2505368439480073
El espejo,sub-052,sub-001,FPRT,0.31380342607326106
El espejo,sub-052,sub-095,FPRT,0.3954451470422988
El espejo,sub-052,sub-012,FPRT,0.06762270839032225
El espejo,sub-052,sub-052,FPRT,1.0
El espejo,sub-052,sub-094,FPRT,0.33311201724053274
El espejo,sub-052,sub-088,FPRT,0.09844725080924524
El espejo,sub-052,sub-044,FPRT,0.28820779580332345
El espejo,sub-052,sub-009,FPRT,0.18948186272537376
El espejo,sub-052,sub-041,FPRT,0.37790294313340095
El espejo,sub-052,sub-024,FPRT,0.23383802938039347
El espejo,sub-052,sub-016,FPRT,0.3029414525175889
El espejo,sub-052,sub-112,FPRT,0.2735888955140517
El espejo,sub-052,sub-058,FPRT,0.31277573952618815
El espejo,sub-052,sub-018,FPRT,0.22322709646035888
El espejo,sub-052,sub-048,FPRT,0.3147799972504759
El espejo,sub-052,sub-087,FPRT,0.3037268990808198
El espejo,sub-052,sub-091,FPRT,0.29487316645688094
El espejo,sub-052,sub-083,FPRT,0.3472102653115872
El espejo,sub-052,sub-065,FPRT,0.2611080848458883
El espejo,sub-052,sub-077,FPRT,0.1570428944842518
El espejo,sub-052,sub-039,FPRT,0.10831756319272623
El espejo,sub-052,sub-053,FPRT,0.30237622349535703
El espejo,sub-052,sub-075,FPRT,0.268677134007476
El espejo,sub-052,sub-060,FPRT,0.29891371705069886
El espejo,sub-052,sub-103,FPRT,0.2718970548128225
El espejo,sub-052,sub-105,FPRT,0.18535276117486343
El espejo,sub-052,sub-064,FPRT,0.3019000515594786
El espejo,sub-052,sub-010,FPRT,0.2033875410007603
El espejo,sub-052,sub-034,FPRT,0.33458778658611843
El espejo,sub-052,sub-002,FPRT,0.3304622398201764
El espejo,sub-052,sub-085,FPRT,0.26908881214962543
El espejo,sub-052,sub-021,FPRT,0.13337476191462752
El espejo,sub-052,sub-096,FPRT,0.37473690799511017
El espejo,sub-052,sub-027,FPRT,0.17390179260373573
El espejo,sub-052,sub-006,FPRT,0.25316458139005965
El espejo,sub-052,sub-066,FPRT,0.348288296429963
El espejo,sub-052,sub-101,FPRT,0.29537591601911023
El espejo,sub-052,sub-042,FPRT,0.2215756234278794
El espejo,sub-052,sub-003,FPRT,0.32781657412258886
El espejo,sub-052,sub-107,FPRT,0.20044436874280888
El espejo,sub-052,sub-098,FPRT,0.40019428187936273
El espejo,sub-052,sub-086,FPRT,0.2584476883959442
El espejo,sub-052,sub-013,FPRT,0.30369712057854625
El espejo,sub-052,sub-068,FPRT,0.34381354380189016
El espejo,sub-094,sub-067,FPRT,0.23287153026451526
El espejo,sub-094,sub-054,FPRT,0.23380023193757812
El espejo,sub-094,sub-078,FPRT,0.3318257862125616
El espejo,sub-094,sub-046,FPRT,0.20244214985619913
El espejo,sub-094,sub-097,FPRT,0.2809575310399762
El espejo,sub-094,sub-079,FPRT,0.3171834928413925
El espejo,sub-094,sub-028,FPRT,0.27412222057032
El espejo,sub-094,sub-089,FPRT,0.2271969752087724
El espejo,sub-094,sub-109,FPRT,0.3132805052903877
El espejo,sub-094,sub-070,FPRT,0.25915678162827355
El espejo,sub-094,sub-111,FPRT,0.174177394646783
El espejo,sub-094,sub-073,FPRT,0.2068383657189903
El espejo,sub-094,sub-001,FPRT,0.28245314392470205
El espejo,sub-094,sub-095,FPRT,0.31187340472343034
El espejo,sub-094,sub-012,FPRT,0.14288615117080689
El espejo,sub-094,sub-052,FPRT,0.33311201724053274
El espejo,sub-094,sub-094,FPRT,1.0
El espejo,sub-094,sub-088,FPRT,0.055167343854603895
El espejo,sub-094,sub-044,FPRT,0.24484889867027268
El espejo,sub-094,sub-009,FPRT,0.21278518618868564
El espejo,sub-094,sub-041,FPRT,0.283597924292043
El espejo,sub-094,sub-024,FPRT,0.151947304823493
El espejo,sub-094,sub-016,FPRT,0.3387359987931217
El espejo,sub-094,sub-112,FPRT,0.2408484942380999
El espejo,sub-094,sub-058,FPRT,0.2217584636461718
El espejo,sub-094,sub-018,FPRT,0.2335928589062221
El espejo,sub-094,sub-048,FPRT,0.28292357208417185
El espejo,sub-094,sub-087,FPRT,0.2562921420230724
El espejo,sub-094,sub-091,FPRT,0.25729461773905093
El espejo,sub-094,sub-083,FPRT,0.311863778508747
El espejo,sub-094,sub-065,FPRT,0.20712197402289037
El espejo,sub-094,sub-077,FPRT,0.16617823152343583
El espejo,sub-094,sub-039,FPRT,0.16188052561912603
El espejo,sub-094,sub-053,FPRT,0.32243647100601297
El espejo,sub-094,sub-075,FPRT,0.29402776539724684
El espejo,sub-094,sub-060,FPRT,0.24086147156228535
El espejo,sub-094,sub-103,FPRT,0.3121082939443084
El espejo,sub-094,sub-105,FPRT,0.2506270375279571
El espejo,sub-094,sub-064,FPRT,0.33037354891493714
El espejo,sub-094,sub-010,FPRT,0.2588700749755695
El espejo,sub-094,sub-034,FPRT,0.3813610907007996
El espejo,sub-094,sub-002,FPRT,0.20964671274721305
El espejo,sub-094,sub-085,FPRT,0.21193239106108244
El espejo,sub-094,sub-021,FPRT,0.17415392411134575
El espejo,sub-094,sub-096,FPRT,0.35474522325599744
El espejo,sub-094,sub-027,FPRT,0.18828732537146045
El espejo,sub-094,sub-006,FPRT,0.1954826497577172
El espejo,sub-094,sub-066,FPRT,0.2727789198497236
El espejo,sub-094,sub-101,FPRT,0.3333804056995906
El espejo,sub-094,sub-042,FPRT,0.228316505634478
El espejo,sub-094,sub-003,FPRT,0.26250117273069523
El espejo,sub-094,sub-107,FPRT,0.19906252786945539
El espejo,sub-094,sub-098,FPRT,0.3361978378640129
El espejo,sub-094,sub-086,FPRT,0.2458669551195523
El espejo,sub-094,sub-013,FPRT,0.3015957593515175
El espejo,sub-094,sub-068,FPRT,0.3541091954828755
El espejo,sub-088,sub-067,FPRT,0.10824870940183957
El espejo,sub-088,sub-054,FPRT,-0.0064606529253642695
El espejo,sub-088,sub-078,FPRT,0.03931632019949217
El espejo,sub-088,sub-046,FPRT,0.18164859295414862
El espejo,sub-088,sub-097,FPRT,0.11505316855969835
El espejo,sub-088,sub-079,FPRT,0.20244209962044019
El espejo,sub-088,sub-028,FPRT,0.20194464551361688
El espejo,sub-088,sub-089,FPRT,0.12340043800780098
El espejo,sub-088,sub-109,FPRT,0.2321434013792728
El espejo,sub-088,sub-070,FPRT,0.02543174928921788
El espejo,sub-088,sub-111,FPRT,0.06471237081857786
El espejo,sub-088,sub-073,FPRT,0.07468604159457048
El espejo,sub-088,sub-001,FPRT,0.23582069774076894
El espejo,sub-088,sub-095,FPRT,0.16067416529285644
El espejo,sub-088,sub-012,FPRT,0.16218323471562335
El espejo,sub-088,sub-052,FPRT,0.09844725080924524
El espejo,sub-088,sub-094,FPRT,0.055167343854603895
El espejo,sub-088,sub-088,FPRT,1.0
El espejo,sub-088,sub-044,FPRT,0.2059298586018212
El espejo,sub-088,sub-009,FPRT,0.055258490978511314
El espejo,sub-088,sub-041,FPRT,0.14673517709500314
El espejo,sub-088,sub-024,FPRT,0.013684967403575379
El espejo,sub-088,sub-016,FPRT,0.11807604226360027
El espejo,sub-088,sub-112,FPRT,0.11827309473500121
El espejo,sub-088,sub-058,FPRT,0.16168511112613657
El espejo,sub-088,sub-018,FPRT,0.07335727990419826
El espejo,sub-088,sub-048,FPRT,-0.03772360456292841
El espejo,sub-088,sub-087,FPRT,0.11843306887167174
El espejo,sub-088,sub-091,FPRT,0.09241028839225834
El espejo,sub-088,sub-083,FPRT,0.18928503118393217
El espejo,sub-088,sub-065,FPRT,0.18869855130996763
El espejo,sub-088,sub-077,FPRT,0.13181966823141716
El espejo,sub-088,sub-039,FPRT,0.09558989286988787
El espejo,sub-088,sub-053,FPRT,0.08638246544761137
El espejo,sub-088,sub-075,FPRT,0.08604817749057855
El espejo,sub-088,sub-060,FPRT,0.1981761545949282
El espejo,sub-088,sub-103,FPRT,0.09982191298151952
El espejo,sub-088,sub-105,FPRT,0.1608574226979471
El espejo,sub-088,sub-064,FPRT,0.10412771193609628
El espejo,sub-088,sub-010,FPRT,0.0257800194441376
